"user_id","visit_date","path"
113,2018-12-26,"example.com"
113,2018-12-30,"example.com"
114,2019-01-28,"example.com"
116,2018-11-20,"example.com"
117,2018-04-09,"example.com"
117,2018-04-14,"example.com/features"
117,2018-04-15,"example.com/features"
117,2018-04-17,"example.com"
118,2018-08-31,"example.com/features"
118,2018-09-01,"example.com/pricing"
119,2018-04-26,"example.com"
120,2018-10-16,"example.com"
120,2018-10-19,"example.com/pricing"
120,2018-10-20,"example.com"
121,2018-12-17,"example.com"
121,2018-12-20,"example.com/pricing"
121,2018-12-21,"example.com"
123,2018-04-24,"example.com"
123,2018-04-27,"example.com"
124,2018-11-22,"example.com"
124,2018-11-24,"example.com/features"
125,2018-11-16,"example.com"
125,2018-11-22,"example.com"
125,2018-11-23,"example.com"
125,2018-11-25,"example.com/pricing"
126,2018-12-06,"example.com"
126,2018-12-11,"example.com/features"
127,2018-12-05,"example.com"
128,2018-08-12,"example.com/pricing"
128,2018-08-17,"example.com/pricing"
128,2018-08-18,"example.com/pricing"
128,2018-08-20,"example.com/pricing"
128,2018-08-21,"example.com"
129,2018-09-30,"example.com"
129,2018-10-02,"example.com/features"
129,2018-10-03,"example.com/pricing"
129,2018-10-03,"example.com"
130,2018-09-09,"example.com/features"
131,2018-08-26,"example.com"
132,2018-05-15,"example.com/features"
132,2018-05-20,"example.com/features"
133,2018-10-27,"example.com"
133,2018-10-31,"example.com/features"
133,2018-11-01,"example.com"
133,2018-11-02,"example.com"
134,2018-08-03,"example.com/features"
134,2018-08-05,"example.com"
134,2018-08-06,"example.com"
134,2018-08-07,"example.com"
135,2018-08-11,"example.com"
135,2018-08-14,"example.com"
135,2018-08-15,"example.com"
137,2018-05-04,"example.com"
138,2018-12-21,"example.com"
138,2018-12-25,"example.com/features"
140,2018-07-24,"example.com"
141,2018-06-21,"example.com"
141,2018-06-26,"example.com"
141,2018-06-27,"example.com"
141,2018-06-28,"example.com"
142,2018-12-22,"example.com"
143,2018-09-22,"example.com/features"
143,2018-09-30,"example.com/pricing"
144,2018-05-07,"example.com"
144,2018-05-08,"example.com"
144,2018-05-09,"example.com"
145,2018-04-14,"example.com/features"
146,2018-04-25,"example.com/pricing"
147,2018-12-20,"example.com"
148,2018-08-04,"example.com"
148,2018-08-05,"example.com"
148,2018-08-06,"example.com"
149,2018-09-26,"example.com"
150,2018-11-07,"example.com"
150,2018-11-08,"example.com/features"
150,2018-11-09,"example.com/features"
154,2018-07-09,"example.com"
155,2018-10-22,"example.com"
155,2018-10-28,"example.com"
155,2018-10-29,"example.com"
155,2018-10-30,"example.com"
156,2018-11-27,"example.com/features"
156,2018-12-07,"example.com"
157,2018-12-30,"example.com"
157,2019-01-03,"example.com"
158,2019-01-17,"example.com/features"
158,2019-01-23,"example.com"
159,2018-10-27,"example.com/pricing"
159,2018-10-29,"example.com/features"
161,2018-07-15,"example.com/features"
163,2018-11-05,"example.com"
163,2018-11-08,"example.com"
164,2018-06-26,"example.com"
164,2018-06-30,"example.com"
164,2018-07-01,"example.com/pricing"
164,2018-07-02,"example.com/features"
164,2018-07-03,"example.com"
164,2018-07-04,"example.com/features"
164,2018-07-05,"example.com/pricing"
164,2018-07-06,"example.com/features"
164,2018-07-07,"example.com/features"
165,2018-05-10,"example.com"
165,2018-05-12,"example.com"
165,2018-05-13,"example.com"
166,2018-12-29,"example.com/pricing"
166,2019-01-01,"example.com"
167,2018-08-12,"example.com/pricing"
167,2018-08-14,"example.com"
167,2018-08-15,"example.com/features"
168,2018-04-27,"example.com"
169,2018-10-19,"example.com"
169,2018-10-22,"example.com"
170,2018-11-26,"example.com/features"
171,2018-06-06,"example.com"
171,2018-06-08,"example.com"
171,2018-06-09,"example.com"
172,2019-01-18,"example.com/features"
173,2018-12-18,"example.com"
173,2018-12-25,"example.com/features"
173,2018-12-26,"example.com/features"
173,2018-12-27,"example.com"
174,2018-09-23,"example.com/pricing"
174,2018-09-30,"example.com"
174,2018-10-01,"example.com"
174,2018-10-02,"example.com/pricing"
174,2018-10-03,"example.com"
174,2018-10-05,"example.com/pricing"
174,2018-10-06,"example.com/features"
175,2018-12-18,"example.com"
175,2018-12-23,"example.com"
175,2018-12-24,"example.com/pricing"
175,2018-12-25,"example.com/pricing"
177,2018-12-06,"example.com"
177,2018-12-08,"example.com/features"
177,2018-12-09,"example.com/pricing"
177,2018-12-10,"example.com/pricing"
177,2018-12-11,"example.com/pricing"
177,2018-12-12,"example.com/features"
178,2018-06-05,"example.com"
178,2018-06-14,"example.com"
179,2018-07-25,"example.com"
179,2018-07-30,"example.com"
180,2018-11-19,"example.com/features"
180,2018-11-22,"example.com"
180,2018-11-23,"example.com/pricing"
180,2018-11-24,"example.com/features"
180,2018-11-25,"example.com"
181,2018-09-10,"example.com"
181,2018-09-13,"example.com"
181,2018-09-14,"example.com/features"
181,2018-09-15,"example.com/pricing"
182,2018-04-12,"example.com"
183,2018-12-06,"example.com"
183,2018-12-11,"example.com"
183,2018-12-12,"example.com/pricing"
184,2018-10-01,"example.com/features"
184,2018-10-04,"example.com"
184,2018-10-05,"example.com/features"
184,2018-10-06,"example.com"
186,2018-07-19,"example.com"
186,2018-07-21,"example.com/features"
186,2018-07-22,"example.com/pricing"
187,2018-10-03,"example.com/pricing"
188,2019-01-03,"example.com"
188,2019-01-04,"example.com/pricing"
189,2018-08-01,"example.com"
189,2018-08-06,"example.com/features"
190,2018-06-03,"example.com/features"
191,2019-01-28,"example.com/pricing"
192,2018-07-01,"example.com"
192,2018-07-07,"example.com"
193,2018-12-27,"example.com/pricing"
193,2018-12-31,"example.com/pricing"
195,2018-09-27,"example.com"
195,2018-09-29,"example.com/features"
195,2018-09-29,"example.com"
195,2018-09-30,"example.com/features"
196,2018-10-04,"example.com"
196,2018-10-10,"example.com"
197,2018-09-22,"example.com"
197,2018-09-27,"example.com"
198,2019-01-27,"example.com/pricing"
198,2019-02-06,"example.com"
198,2019-02-07,"example.com/pricing"
198,2019-02-08,"example.com"
199,2018-06-13,"example.com"
199,2018-06-14,"example.com"
199,2018-06-14,"example.com/features"
200,2018-12-15,"example.com"
201,2018-05-02,"example.com"
204,2018-07-27,"example.com"
205,2018-05-07,"example.com"
205,2018-05-16,"example.com/features"
205,2018-05-18,"example.com/features"
205,2018-05-19,"example.com/pricing"
208,2018-09-26,"example.com"
208,2018-10-01,"example.com"
208,2018-10-02,"example.com"
208,2018-10-03,"example.com/pricing"
208,2018-10-04,"example.com/pricing"
209,2018-07-11,"example.com/pricing"
209,2018-07-19,"example.com/pricing"
210,2018-07-15,"example.com"
210,2018-07-19,"example.com"
210,2018-07-20,"example.com/features"
210,2018-07-21,"example.com"
210,2018-07-22,"example.com"
210,2018-07-23,"example.com"
211,2018-12-08,"example.com"
211,2018-12-11,"example.com"
212,2018-10-13,"example.com/pricing"
212,2018-10-17,"example.com/features"
213,2019-01-06,"example.com"
213,2019-01-07,"example.com/features"
214,2018-04-11,"example.com"
214,2018-04-14,"example.com"
215,2019-01-14,"example.com"
215,2019-01-19,"example.com/features"
216,2018-07-18,"example.com/pricing"
216,2018-07-26,"example.com"
217,2018-11-23,"example.com"
217,2018-11-27,"example.com"
217,2018-11-28,"example.com/pricing"
218,2018-07-27,"example.com"
218,2018-08-03,"example.com"
219,2019-01-17,"example.com"
219,2019-01-25,"example.com/pricing"
219,2019-01-27,"example.com/features"
220,2018-07-23,"example.com/features"
220,2018-07-25,"example.com"
221,2018-09-03,"example.com"
222,2018-08-02,"example.com/features"
222,2018-08-10,"example.com"
222,2018-08-11,"example.com"
222,2018-08-12,"example.com/pricing"
222,2018-08-14,"example.com"
223,2018-10-11,"example.com"
223,2018-10-17,"example.com"
223,2018-10-18,"example.com/features"
224,2018-05-06,"example.com"
224,2018-05-12,"example.com"
225,2018-10-25,"example.com/features"
226,2018-11-12,"example.com/features"
226,2018-11-14,"example.com"
228,2018-04-21,"example.com/pricing"
228,2018-04-22,"example.com/features"
228,2018-04-23,"example.com"
228,2018-04-23,"example.com/features"
228,2018-04-24,"example.com"
228,2018-04-25,"example.com/pricing"
229,2018-09-29,"example.com/features"
229,2018-10-05,"example.com"
229,2018-10-06,"example.com/features"
229,2018-10-07,"example.com"
230,2018-04-10,"example.com/features"
230,2018-04-14,"example.com"
231,2018-09-02,"example.com"
232,2018-06-21,"example.com/features"
232,2018-06-29,"example.com"
233,2018-10-03,"example.com/features"
233,2018-10-09,"example.com"
234,2018-08-12,"example.com"
234,2018-08-18,"example.com"
235,2018-12-30,"example.com/features"
235,2019-01-09,"example.com"
236,2018-11-15,"example.com"
236,2018-11-18,"example.com"
237,2019-01-17,"example.com"
237,2019-01-22,"example.com"
238,2018-08-09,"example.com/pricing"
238,2018-08-14,"example.com/features"
238,2018-08-15,"example.com"
238,2018-08-16,"example.com/features"
238,2018-08-17,"example.com/pricing"
239,2018-06-06,"example.com"
240,2018-09-22,"example.com/features"
240,2018-09-26,"example.com"
241,2019-01-21,"example.com"
241,2019-01-26,"example.com/features"
242,2018-05-09,"example.com"
243,2018-05-28,"example.com"
243,2018-05-31,"example.com/pricing"
244,2018-09-20,"example.com"
244,2018-09-22,"example.com"
245,2018-10-10,"example.com"
246,2018-11-30,"example.com"
246,2018-12-05,"example.com/pricing"
246,2018-12-06,"example.com/features"
246,2018-12-07,"example.com/features"
247,2018-11-09,"example.com/features"
247,2018-11-14,"example.com"
247,2018-11-15,"example.com/pricing"
248,2018-10-02,"example.com/pricing"
250,2018-12-19,"example.com"
250,2018-12-22,"example.com/features"
251,2018-08-12,"example.com"
252,2018-09-21,"example.com"
252,2018-09-28,"example.com/features"
252,2018-09-29,"example.com"
252,2018-10-01,"example.com/features"
253,2018-09-23,"example.com/pricing"
253,2018-09-28,"example.com"
253,2018-09-29,"example.com"
253,2018-09-30,"example.com"
254,2018-08-12,"example.com/pricing"
254,2018-08-15,"example.com/pricing"
254,2018-08-16,"example.com"
255,2018-12-28,"example.com/pricing"
255,2019-01-01,"example.com/features"
256,2018-07-23,"example.com/pricing"
256,2018-07-27,"example.com"
259,2018-07-07,"example.com/pricing"
259,2018-07-10,"example.com/features"
260,2018-08-16,"example.com/pricing"
260,2018-08-20,"example.com"
260,2018-08-21,"example.com"
261,2018-08-16,"example.com"
261,2018-08-21,"example.com/features"
262,2018-12-27,"example.com"
263,2018-04-19,"example.com/pricing"
263,2018-04-22,"example.com"
263,2018-04-23,"example.com"
265,2018-04-20,"example.com"
266,2018-07-15,"example.com/features"
266,2018-07-21,"example.com"
267,2018-10-23,"example.com/features"
267,2018-10-25,"example.com/features"
268,2018-09-26,"example.com/features"
270,2018-05-23,"example.com"
270,2018-05-27,"example.com"
271,2018-05-21,"example.com"
273,2018-10-17,"example.com"
274,2018-09-14,"example.com"
275,2018-05-27,"example.com/pricing"
276,2018-08-05,"example.com"
276,2018-08-08,"example.com/pricing"
276,2018-08-09,"example.com/features"
276,2018-08-10,"example.com/pricing"
277,2018-09-29,"example.com"
277,2018-10-07,"example.com/features"
277,2018-10-09,"example.com"
278,2019-01-13,"example.com"
279,2018-07-15,"example.com/pricing"
279,2018-07-17,"example.com"
279,2018-07-18,"example.com"
279,2018-07-18,"example.com/pricing"
281,2018-06-20,"example.com/pricing"
281,2018-06-25,"example.com"
281,2018-06-26,"example.com/features"
282,2018-06-10,"example.com/pricing"
282,2018-06-13,"example.com/pricing"
282,2018-06-14,"example.com"
282,2018-06-15,"example.com"
283,2018-09-10,"example.com/features"
285,2018-10-31,"example.com/features"
286,2018-05-01,"example.com"
286,2018-05-03,"example.com/pricing"
286,2018-05-04,"example.com"
286,2018-05-04,"example.com/features"
288,2018-06-19,"example.com"
288,2018-06-21,"example.com/features"
289,2018-09-16,"example.com/features"
289,2018-09-19,"example.com"
289,2018-09-19,"example.com/pricing"
289,2018-09-20,"example.com"
289,2018-09-21,"example.com"
290,2018-05-12,"example.com"
290,2018-05-18,"example.com"
290,2018-05-19,"example.com"
291,2018-05-26,"example.com/features"
292,2018-12-04,"example.com"
292,2018-12-07,"example.com/pricing"
292,2018-12-08,"example.com"
293,2018-06-22,"example.com/features"
294,2018-04-09,"example.com"
294,2018-04-12,"example.com"
294,2018-04-12,"example.com/pricing"
295,2018-04-23,"example.com"
295,2018-04-28,"example.com/pricing"
295,2018-04-29,"example.com/pricing"
295,2018-04-30,"example.com"
295,2018-05-01,"example.com/features"
296,2018-07-01,"example.com/features"
296,2018-07-06,"example.com"
297,2018-11-24,"example.com"
298,2018-04-15,"example.com"
298,2018-04-19,"example.com"
299,2018-10-13,"example.com"
299,2018-10-16,"example.com/pricing"
301,2018-12-10,"example.com"
301,2018-12-15,"example.com/pricing"
301,2018-12-16,"example.com"
301,2018-12-17,"example.com/pricing"
302,2018-11-03,"example.com"
303,2018-10-07,"example.com"
304,2018-06-09,"example.com/pricing"
304,2018-06-19,"example.com"
304,2018-06-20,"example.com"
308,2018-11-29,"example.com"
308,2018-12-03,"example.com"
309,2018-09-28,"example.com"
309,2018-10-02,"example.com/pricing"
309,2018-10-03,"example.com/pricing"
310,2018-11-24,"example.com"
311,2018-12-06,"example.com/pricing"
311,2018-12-12,"example.com/features"
312,2018-12-27,"example.com/pricing"
312,2019-01-02,"example.com"
312,2019-01-03,"example.com"
313,2018-05-26,"example.com/pricing"
313,2018-05-30,"example.com/features"
315,2018-07-23,"example.com/pricing"
315,2018-07-27,"example.com/pricing"
316,2018-11-11,"example.com"
317,2018-08-26,"example.com"
317,2018-08-30,"example.com/features"
319,2018-09-02,"example.com/features"
319,2018-09-08,"example.com"
319,2018-09-09,"example.com/features"
319,2018-09-10,"example.com/features"
319,2018-09-12,"example.com/pricing"
320,2018-04-06,"example.com/pricing"
321,2018-08-20,"example.com"
321,2018-08-28,"example.com"
321,2018-08-30,"example.com"
322,2018-06-21,"example.com"
322,2018-06-25,"example.com"
323,2018-07-24,"example.com/features"
323,2018-07-27,"example.com/features"
324,2018-08-03,"example.com"
324,2018-08-08,"example.com/features"
325,2018-12-21,"example.com"
327,2018-09-18,"example.com/features"
327,2018-09-25,"example.com/pricing"
327,2018-09-26,"example.com"
328,2018-10-04,"example.com/features"
328,2018-10-09,"example.com"
328,2018-10-11,"example.com"
329,2018-04-12,"example.com/features"
329,2018-04-17,"example.com"
332,2018-12-06,"example.com"
332,2018-12-10,"example.com"
332,2018-12-11,"example.com"
333,2018-08-28,"example.com"
333,2018-09-01,"example.com"
334,2018-09-21,"example.com"
334,2018-10-01,"example.com"
335,2019-01-14,"example.com"
335,2019-01-16,"example.com/features"
335,2019-01-17,"example.com/pricing"
339,2018-10-11,"example.com/features"
339,2018-10-18,"example.com"
340,2018-06-01,"example.com/features"
340,2018-06-05,"example.com"
340,2018-06-06,"example.com"
340,2018-06-07,"example.com/pricing"
340,2018-06-08,"example.com/pricing"
344,2018-12-28,"example.com/pricing"
346,2018-10-04,"example.com"
346,2018-10-10,"example.com/features"
347,2019-01-24,"example.com/features"
347,2019-01-28,"example.com"
347,2019-01-29,"example.com/pricing"
347,2019-01-30,"example.com/pricing"
347,2019-01-30,"example.com/features"
348,2018-08-23,"example.com/features"
348,2018-08-27,"example.com"
349,2018-06-13,"example.com/features"
349,2018-06-16,"example.com/pricing"
349,2018-06-17,"example.com"
350,2018-10-06,"example.com/pricing"
350,2018-10-08,"example.com/features"
350,2018-10-08,"example.com/pricing"
350,2018-10-09,"example.com"
350,2018-10-10,"example.com"
350,2018-10-11,"example.com"
350,2018-10-11,"example.com/pricing"
350,2018-10-12,"example.com/features"
351,2018-11-07,"example.com/features"
351,2018-11-14,"example.com"
351,2018-11-15,"example.com/pricing"
352,2018-11-11,"example.com/features"
352,2018-11-16,"example.com/pricing"
352,2018-11-17,"example.com"
352,2018-11-19,"example.com"
353,2018-07-11,"example.com"
354,2018-08-22,"example.com/pricing"
355,2018-08-06,"example.com"
355,2018-08-08,"example.com/pricing"
355,2018-08-09,"example.com"
357,2018-04-28,"example.com"
357,2018-04-30,"example.com"
358,2019-01-01,"example.com/features"
359,2018-11-08,"example.com"
361,2018-04-29,"example.com"
362,2018-11-03,"example.com"
362,2018-11-08,"example.com/pricing"
362,2018-11-09,"example.com"
363,2018-12-14,"example.com/features"
363,2018-12-23,"example.com/features"
363,2018-12-25,"example.com/features"
363,2018-12-26,"example.com"
364,2018-06-01,"example.com"
364,2018-06-06,"example.com"
364,2018-06-07,"example.com/pricing"
364,2018-06-08,"example.com/pricing"
364,2018-06-09,"example.com/features"
364,2018-06-10,"example.com/features"
367,2019-01-26,"example.com/pricing"
368,2018-04-28,"example.com/pricing"
369,2018-07-07,"example.com/features"
369,2018-07-10,"example.com/features"
370,2019-01-07,"example.com"
371,2018-05-09,"example.com"
371,2018-05-11,"example.com/features"
371,2018-05-12,"example.com/features"
371,2018-05-13,"example.com"
371,2018-05-14,"example.com"
371,2018-05-15,"example.com"
371,2018-05-16,"example.com"
371,2018-05-17,"example.com"
372,2018-11-28,"example.com"
372,2018-12-02,"example.com"
373,2018-06-29,"example.com/pricing"
373,2018-07-06,"example.com"
375,2018-10-08,"example.com/features"
376,2018-09-28,"example.com/features"
377,2018-10-04,"example.com/features"
377,2018-10-12,"example.com/pricing"
378,2018-11-04,"example.com"
378,2018-11-07,"example.com"
378,2018-11-08,"example.com/pricing"
379,2018-04-13,"example.com/pricing"
379,2018-04-15,"example.com/features"
379,2018-04-16,"example.com"
380,2018-08-16,"example.com"
380,2018-08-21,"example.com/pricing"
380,2018-08-22,"example.com"
381,2018-11-29,"example.com"
384,2019-01-15,"example.com"
385,2018-11-18,"example.com"
385,2018-11-24,"example.com/pricing"
386,2018-07-01,"example.com"
387,2018-11-23,"example.com/features"
387,2018-12-02,"example.com/features"
388,2018-09-14,"example.com/features"
388,2018-09-18,"example.com/features"
389,2018-09-22,"example.com/pricing"
389,2018-09-27,"example.com/pricing"
390,2018-07-25,"example.com"
390,2018-08-01,"example.com"
391,2018-07-08,"example.com/pricing"
392,2018-05-07,"example.com"
392,2018-05-11,"example.com"
392,2018-05-12,"example.com/pricing"
393,2018-05-18,"example.com"
393,2018-05-21,"example.com"
394,2019-01-20,"example.com/features"
395,2019-01-26,"example.com"
395,2019-01-28,"example.com/pricing"
397,2018-04-29,"example.com"
397,2018-05-01,"example.com/pricing"
398,2018-12-10,"example.com"
398,2018-12-12,"example.com"
399,2018-07-03,"example.com"
399,2018-07-08,"example.com/features"
399,2018-07-09,"example.com"
400,2018-06-05,"example.com/features"
400,2018-06-07,"example.com/features"
401,2018-10-19,"example.com"
401,2018-10-23,"example.com/pricing"
402,2018-06-30,"example.com/pricing"
402,2018-07-11,"example.com"
402,2018-07-13,"example.com/pricing"
403,2018-11-19,"example.com"
404,2018-06-19,"example.com"
404,2018-06-25,"example.com/pricing"
404,2018-06-26,"example.com"
405,2018-10-31,"example.com/features"
405,2018-11-06,"example.com"
405,2018-11-08,"example.com/pricing"
406,2018-08-09,"example.com/pricing"
406,2018-08-18,"example.com/pricing"
406,2018-08-20,"example.com/features"
406,2018-08-21,"example.com"
407,2018-04-16,"example.com"
408,2019-01-27,"example.com/pricing"
409,2018-06-13,"example.com"
409,2018-06-18,"example.com/pricing"
409,2018-06-19,"example.com"
410,2018-12-22,"example.com"
410,2018-12-27,"example.com"
410,2018-12-28,"example.com/features"
410,2018-12-29,"example.com"
412,2018-10-21,"example.com"
412,2018-10-24,"example.com"
412,2018-10-25,"example.com"
413,2018-07-24,"example.com"
413,2018-07-28,"example.com"
414,2018-10-28,"example.com"
414,2018-11-02,"example.com"
414,2018-11-03,"example.com/pricing"
414,2018-11-05,"example.com/pricing"
414,2018-11-06,"example.com"
415,2018-07-15,"example.com/pricing"
416,2018-09-18,"example.com/features"
416,2018-09-22,"example.com"
416,2018-09-22,"example.com/features"
417,2018-04-18,"example.com/features"
417,2018-04-27,"example.com"
417,2018-04-28,"example.com/pricing"
417,2018-04-29,"example.com/pricing"
417,2018-05-01,"example.com"
418,2018-11-11,"example.com"
418,2018-11-15,"example.com"
418,2018-11-16,"example.com/features"
419,2018-05-04,"example.com"
419,2018-05-13,"example.com/pricing"
420,2018-10-26,"example.com/features"
420,2018-10-31,"example.com"
422,2018-11-07,"example.com"
423,2018-12-20,"example.com/pricing"
423,2018-12-22,"example.com"
